movie_id,Title,Genre,Year,Rating,Count,Poster
139654,Training Day (2001),Crime|Drama|Thriller,2001,7.987179487179487,234,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
143861,Scratch (2001),Documentary|Music,2001,7.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTgxMjk5M15BMl5BanBnXkFtZTcwOTA0MTIyMQ@@._V1_UY518_CR7,0,350,518_AL_.jpg"
145487,Spider-Man (2002),Action|Adventure,2002,7.552380952380952,105,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk3MTE5MDU5NV5BMl5BanBnXkFtZTYwMjY3NTY3._V1_UX350_CR0,0,350,518_AL_.jpg"
146316,Lara Croft: Tomb Raider (2001),Action|Adventure|Fantasy,2001,6.15625,32,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzMzODVjMWUtYmIxZS00NDlkLTlmNTktNjI5NTdhZjUzYzY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
146592,Pál Adrienn (2010),Drama,2010,8.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzAyNzQ1NV5BMl5BanBnXkFtZTcwMDA3MzY0Mw@@._V1_UY518_CR146,0,350,518_AL_.jpg"
157472,Clockstoppers (2002),Action|Adventure|Comedy,2002,6.25,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1Njc5MjgwNF5BMl5BanBnXkFtZTYwNTE3MTQ5._V1_UX350_CR0,0,350,518_AL_.jpg"
157583,Enigma (2001),Drama|Mystery|Romance,2001,6.0,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMTg3Nzc3N15BMl5BanBnXkFtZTcwOTU3MDMyMQ@@._V1_UY518_CR1,0,350,518_AL_.jpg"
159273,Behind Enemy Lines (2001),Action|War|Drama,2001,7.232558139534884,43,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RhNjdlYjMtOTM4Ni00MWZhLTkyZmItNmI2NDkxMjBhYTJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY518_CR0,0,350,518_AL_.jpg"
159365,Cold Mountain (2003),Drama|History|Romance,2003,7.754385964912281,57,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NTc5NzcyOF5BMl5BanBnXkFtZTcwMDM0NjQyMQ@@._V1_UY518_CR0,0,350,518_AL_.jpg"
160184,D-Tox (2002),Crime|Horror|Mystery,2002,6.333333333333333,9,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODk1NjEyNF5BMl5BanBnXkFtZTcwMDQxMjAzMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
160399,Impostor (2001),Drama|Sci-Fi|Thriller,2001,5.2,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NDk5MDgxOF5BMl5BanBnXkFtZTcwMDA2MzMyMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
161083,What's the Worst That Could Happen? (2001),Comedy|Crime,2001,6.2,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNTY4MzgzOF5BMl5BanBnXkFtZTcwMDQ1Nzg0NQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
161860,Nirgendwo in Afrika (2001),Biography|Drama,2001,7.8,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg2ODkxOWUtZTNlMi00NTJlLWE4NzktMDc3ODI1Mzg4N2Q2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
162346,Ghost World (2001),Comedy|Drama,2001,7.609756097560975,41,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWYwODRlYjgtODUxNy00YmMyLWE3NWYtNTYzZmUwNDJiZGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
163025,Jurassic Park III (2001),Action|Adventure|Sci-Fi,2001,6.095238095238095,84,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTU1ZWU4ZjUtZDMwYS00MmU4LWI3Y2UtZWVjMWIzODMyOWQ4XkEyXkFqcGdeQXVyNTM2NTY4NzU@._V1_UX350_CR0,0,350,518_AL_.jpg"
164003,City of Ghosts (2002),Crime|Drama|Thriller,2002,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5ODk5OTc3Ml5BMl5BanBnXkFtZTcwMzcxMjAwMQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
164184,The Sum of All Fears (2002),Action|Drama|Thriller,2002,6.714285714285714,28,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmFiZDkyYWQtMGNkZi00YmZkLThjNzAtY2U1YTVmYmNlNThmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
164334,Along Came a Spider (2001),Thriller,2001,6.214285714285714,28,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTVlY2VhMWEtYmRlOC00YWVhLWEzMDktZWJlYzNiMWJmZTIwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX350_CR0,0,350,518_AL_.jpg"
164961,Vidocq (2001),Action|Crime|Fantasy,2001,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJmN2UwNjEtNTZkMy00OTBmLTliYjgtYTIzYTVjMmM3ODliXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
165832,Interstate 60: Episodes of the Road (2002),Adventure|Comedy|Drama,2002,8.0,6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNzY0OTg3NF5BMl5BanBnXkFtZTcwNDM5MjYxMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
165982,Sinbad: Legend of the Seven Seas (2003),Animation|Adventure|Comedy,2003,6.583333333333333,12,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1ODc3NTA0Ml5BMl5BanBnXkFtZTcwMTEwMDAwMQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
166110,Bones (2001),Crime|Horror,2001,4.666666666666667,3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODI2MjAyNl5BMl5BanBnXkFtZTYwNzEzODc5._V1_UX350_CR0,0,350,518_AL_.jpg"
166276,Monkeybone (2001),Animation|Comedy|Fantasy,2001,5.75,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjZiODk2MDMtNjI2OS00MTEzLWFlY2UtMzNhODE5MzNlM2Y0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
166813,Spirit: Stallion of the Cimarron (2002),Animation|Adventure|Comedy,2002,8.461538461538462,13,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyOTUzNDA1N15BMl5BanBnXkFtZTYwNjgwMDM3._V1_UX350_CR0,0,350,518_AL_.jpg"
166924,Mulholland Dr. (2001),Drama|Mystery|Thriller,2001,8.286516853932584,178,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWM2MDZmMDgtYjViOS00YzBmLWE4YzctMDMyYTQ2YTc4MmVkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX350_CR0,0,350,518_AL_.jpg"
167190,Hellboy (2004),Action|Fantasy|Horror,2004,6.7727272727272725,66,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc1ZWY0ZTEtZTVmNi00MTg0LTg4NmQtZTI4OWNiMmQ0MWZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY518_CR6,0,350,518_AL_.jpg"
167260,The Lord of the Rings: The Return of the King (2003),Adventure|Drama|Fantasy,2003,9.36896551724138,290,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWY1ZWQ5YjMtMDE0MS00NWIzLWE1M2YtODYzYTk2OTNlYWZmXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UX350_CR0,0,350,518_AL_.jpg"
167261,The Lord of the Rings: The Two Towers (2002),Adventure|Drama|Fantasy,2002,9.00398406374502,251,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyNDU0NjY4NTheQTJeQWpwZ15BbWU2MDk4MTY2Nw@@._V1_UY518_CR0,0,350,518_AL_.jpg"
167456,Thunderbirds (2004),Action|Adventure|Comedy,2004,5.142857142857143,7,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NDA1NTkyN15BMl5BanBnXkFtZTYwNzAzODg2._V1_UX350_CR0,0,350,518_AL_.jpg"
168786,Antwone Fisher (2002),Biography|Drama,2002,7.777777777777778,18,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY5MTIyNjEtNGVmYi00MzFkLWE2ODEtZjVjZjc5NGJhZGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
172156,Bad Boys II (2003),Action|Comedy|Crime,2003,7.296296296296297,54,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU4NzVkZjEtZmQxMi00ZDY5LWI3ZDYtMWRmZjE5YmYwZjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
172543,He Died with a Felafel in His Hand (2001),Comedy|Romance,2001,6.75,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NjE0MDQxMl5BMl5BanBnXkFtZTcwMzc0MjA0MQ@@._V1_UY518_CR1,0,350,518_AL_.jpg"
173840,Final Fantasy: The Spirits Within (2001),Animation|Action|Adventure,2001,5.85,20,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWRjZTBlMWQtOGU2OS00NTNiLWEyNDUtNDA1NjI3ODE3OTJhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY518_CR9,0,350,518_AL_.jpg"
177882,Kebab Connection (2004),Action|Comedy|Romance,2004,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMjc2OTQ1NV5BMl5BanBnXkFtZTcwNTgzMTkzMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
178642,The Invisible Circus (2001),Drama,2001,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc1NzQ3NTAzOF5BMl5BanBnXkFtZTYwNDg5Mjg5._V1_UY518_CR9,0,350,518_AL_.jpg"
179098,Moonlight Mile (2002),Drama|Romance,2002,6.5,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTA1MTgyMV5BMl5BanBnXkFtZTYwNzE5NDg3._V1_UY518_CR0,0,350,518_AL_.jpg"
179626,15 Minutes (2001),Action|Crime|Drama,2001,6.5,10,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_UY518_CR2,0,350,518_AL_.jpg"
180052,The Adventures of Pluto Nash (2002),Comedy|Action|Sci-Fi,2002,3.0,3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTMwODQwNV5BMl5BanBnXkFtZTYwNTg0Nzk2._V1_UX350_CR0,0,350,518_AL_.jpg"
180734,Hard Ball (2001),Drama|Sport,2001,6.5,6,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3Nzk0NzkxMF5BMl5BanBnXkFtZTgwMTYxNzYxMTE@._V1_UX350_CR0,0,350,518_AL_.jpg"
181689,Minority Report (2002),Action|Mystery|Sci-Fi,2002,7.888888888888889,135,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDgzNDk3ZDctYTUxMC00MDQzLWI1MTctMmQxYWE0MGUzYzIxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX350_CR0,0,350,518_AL_.jpg"
181739,Osmosis Jones (2001),Animation|Action|Adventure,2001,6.5,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_UX350_CR0,0,350,518_AL_.jpg"
181852,Terminator 3: Rise of the Machines (2003),Action|Sci-Fi,2003,6.666666666666667,90,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzM1ODgyN15BMl5BanBnXkFtZTcwMzA5MjAzMw@@._V1_UX350_CR0,0,350,518_AL_.jpg"
182000,The Caveman's Valentine (2001),Crime|Drama|Music,2001,5.0,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_UY518_CR9,0,350,518_AL_.jpg"
183649,Phone Game (2002),Thriller,2002,7.467391304347826,92,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_UX350_CR0,0,350,518_AL_.jpg"
183790,A Knight's Tale (2001),Action|Adventure|Romance,2001,7.611111111111111,54,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_UX350_CR0,0,350,518_AL_.jpg"
184791,O (2001),Drama|Romance|Thriller,2001,7.2,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_UX350_CR0,0,350,518_AL_.jpg"
187512,"Slap Her, She's French! (2002)",Comedy|Romance,2002,5.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0MjUxMzE4OV5BMl5BanBnXkFtZTcwMzAxMzAzMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
187738,Blade II (2002),Action|Horror|Sci-Fi,2002,6.982456140350878,57,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWVjZTIzNDYtNTBlNC00NTJjLTkzOTEtOTE0MjlhYzI2YTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
188128,Very Annie Mary (2001),Comedy|Musical,2001,7.666666666666667,3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NzEyNDc2NV5BMl5BanBnXkFtZTcwNDIxMDUyMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
188453,Birthday Girl (2001),Comedy|Crime|Thriller,2001,6.375,8,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmZhZTcxYTQtNzkxNy00MzlmLTg5NTMtNDU4NDVmNDIwMTBlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
189192,Just Visiting (2001),Comedy|Fantasy|Sci-Fi,2001,6.666666666666667,3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_UX350_CR0,0,350,518_AL_.jpg"
191133,The Fighting Temptations (2003),Comedy|Drama|Music,2003,8.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkxMzQzNzQyNl5BMl5BanBnXkFtZTYwOTE4MjI3._V1_UX350_CR0,0,350,518_AL_.jpg"
192023,Finder's Fee (2001),Drama|Thriller,2001,7.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTI0NDU4Ml5BMl5BanBnXkFtZTcwMzgwMTUyMQ@@._V1_UY518_CR4,0,350,518_AL_.jpg"
192071,Get Over It (2001),Comedy|Romance,2001,6.5,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMzQ3ODQ0M15BMl5BanBnXkFtZTcwODU3NDEzMQ@@._V1_UY518_CR1,0,350,518_AL_.jpg"
192111,Head Over Heels (2001),Comedy|Mystery|Romance,2001,7.75,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1Nzg4NTc3Ml5BMl5BanBnXkFtZTcwNzA1NDcxMQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
192788,Where the Red Fern Grows (2003),Drama,2003,2.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTgzOTc5NF5BMl5BanBnXkFtZTcwMDY3MTcyMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
193364,The Order (2001),Action|Adventure|Comedy,2001,7.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NjM2MjY0MV5BMl5BanBnXkFtZTcwMTk3MzAyMQ@@._V1_UY518_CR0,0,350,518_AL_.jpg"
193560,Texas Rangers (2001),Action|Adventure|Drama,2001,4.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTM3ODk4NV5BMl5BanBnXkFtZTcwNjI3NjYxMQ@@._V1_UY518_CR3,0,350,518_AL_.jpg"
194143,Meet Prince Charming (2002),Romance,2002,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTUzMjY0Ml5BMl5BanBnXkFtZTcwOTk1NDIyMQ@@._V1_UY518_CR1,0,350,518_AL_.jpg"
196069,Samsara (2001),Adventure|Drama|Romance,2001,7.666666666666667,3,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NTY0OTQzOV5BMl5BanBnXkFtZTcwNTQxNDMzMQ@@._V1_UY518_CR2,0,350,518_AL_.jpg"
196158,Ticker (2001),Action|Crime|Thriller,2001,2.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NTQxNjYwMF5BMl5BanBnXkFtZTcwNjA3NjcxMQ@@._V1_UY518_CR0,0,350,518_AL_.jpg"
196229,Zoolander (2001),Comedy,2001,6.490384615384615,104,"https://images-na.ssl-images-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_UX350_CR0,0,350,518_AL_.jpg"
198781,"Monsters, Inc. (2001)",Animation|Adventure|Comedy,2001,8.254437869822485,169,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX350_CR0,0,350,518_AL_.jpg"
199626,In the Cut (2003),Mystery|Thriller,2003,4.5,8,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
200027,Riding in Cars with Boys (2001),Biography|Comedy|Drama,2001,7.454545454545454,11,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGM5MzU5NTgtMmJjZC00Y2E2LThhZGQtMGE5YzUxZTgwZDdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
200465,The Bank Job (2008),Crime|Drama|Thriller,2008,7.515625,64,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMzc1MDMxOV5BMl5BanBnXkFtZTcwODY4OTIzMw@@._V1_UX350_CR0,0,350,518_AL_.jpg"
201485,The Body (2001),Drama|Mystery|Romance,2001,5.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUyODMzNzE4NV5BMl5BanBnXkFtZTcwNTQ0MjQyMQ@@._V1_UY518_CR5,0,350,518_AL_.jpg"
202470,Rock Star (2001),Comedy|Drama|Music,2001,6.583333333333333,12,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAxNzNmMzMtYTU4Ni00Y2IxLTk4MGEtZGExNmFiMzBjN2MyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
202623,The Third Wheel (2002),Comedy|Romance,2002,7.0,2,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzk1NzU4N15BMl5BanBnXkFtZTcwMzcwMjUyMQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
203009,Moulin Rouge! (2001),Drama|Musical|Romance,2001,8.252747252747254,91,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg5MTk2YmYtMzQyOC00OGUzLWFlZDYtMjBkNTk3MTA3ZjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX350_CR0,0,350,518_AL_.jpg"
203755,One Night at McCool's (2001),Comedy|Crime,2001,7.6,5,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MjkwNDAzNl5BMl5BanBnXkFtZTcwOTAxMzcxMQ@@._V1_UY518_CR4,0,350,518_AL_.jpg"
204313,Exorcist: The Beginning (2004),Horror|Mystery|Thriller,2004,6.75,8,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0NzY1MzQ0MV5BMl5BanBnXkFtZTcwOTM1MTEzMw@@._V1_UX350_CR0,0,350,518_AL_.jpg"
204700,Trouble Every Day (2001),Horror|Thriller|Drama,2001,5.75,4,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjgzNzAxOGYtNzM2MC00MzZhLWEwZTItMDZiMDc2ODY0ZmMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX350_CR0,0,350,518_AL_.jpg"
206113,Madison (2005),Drama|Sport,2005,6.0,1,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzNjQxNTUyMF5BMl5BanBnXkFtZTcwMzA3NzgyMQ@@._V1_UX350_CR0,0,350,518_AL_.jpg"
